Book,Chapter,Character,Word Count,Percentage,pov_combined,flag
A Memory of Light,Ch37: The Last Battle ,Androl Genhald,993,"0,28%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald",
A Memory of Light,Ch37: The Last Battle ,Gerard Arganda,2340,"0,65%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda",
A Memory of Light,Ch37: The Last Battle ,Rand al'Thor,1976,"0,55%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor",
A Memory of Light,Ch37: The Last Battle ,Matrim Cauthon,602,"0,17%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon",
A Memory of Light,Ch37: The Last Battle ,Olver,2943,"0,82%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver",
A Memory of Light,Ch37: The Last Battle ,Leane Sharif,837,"0,23%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif",
A Memory of Light,Ch37: The Last Battle ,Talmanes,837,"0,23%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes",
A Memory of Light,Ch37: The Last Battle ,Faile,1389,"0,39%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile",
A Memory of Light,Ch37: The Last Battle ,Logain Ablar,796,"0,22%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar",
A Memory of Light,Ch37: The Last Battle ,Egwene al'Vere,683,"0,19%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere",
A Memory of Light,Ch37: The Last Battle ,Ila,861,"0,24%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila",
A Memory of Light,Ch37: The Last Battle ,Olver,845,"0,23%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver",
A Memory of Light,Ch37: The Last Battle ,Logain Ablar,928,"0,26%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar",
A Memory of Light,Ch37: The Last Battle ,Egwene al'Vere,816,"0,23%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere",
A Memory of Light,Ch37: The Last Battle ,Hurin,561,"0,16%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin",
A Memory of Light,Ch37: The Last Battle ,Berelain,1526,"0,42%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain",
A Memory of Light,Ch37: The Last Battle ,Rand al'Thor,506,"0,14%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor",
A Memory of Light,Ch37: The Last Battle ,Mazrim Taim,1134,"0,31%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim",
A Memory of Light,Ch37: The Last Battle ,Elayne Trakand,1218,"0,34%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand",
A Memory of Light,Ch37: The Last Battle ,Rand al'Thor,300,"0,08%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor",
A Memory of Light,Ch37: The Last Battle ,Min Farshaw,1773,"0,49%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor,Min Farshaw",
A Memory of Light,Ch37: The Last Battle ,Egwene al'Vere,1746,"0,48%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor,Min Farshaw,Egwene al'Vere",
A Memory of Light,Ch37: The Last Battle ,Rand al'Thor,124,"0,03%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor,Min Farshaw,Egwene al'Vere,Rand al'Thor",
A Memory of Light,Ch37: The Last Battle ,Leane Sharif,178,"0,05%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor,Min Farshaw,Egwene al'Vere,Rand al'Thor,Leane Sharif",
A Memory of Light,Ch37: The Last Battle ,Berelain,214,"0,06%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor,Min Farshaw,Egwene al'Vere,Rand al'Thor,Leane Sharif,Berelain",
A Memory of Light,Ch37: The Last Battle ,Matrim Cauthon,1235,"0,34%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor,Min Farshaw,Egwene al'Vere,Rand al'Thor,Leane Sharif,Berelain,Matrim Cauthon",
A Memory of Light,Ch37: The Last Battle ,Olver,69,"0,02%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor,Min Farshaw,Egwene al'Vere,Rand al'Thor,Leane Sharif,Berelain,Matrim Cauthon,Olver",
A Memory of Light,Ch37: The Last Battle ,Loial,426,"0,12%","Lan Mandragoran,Elayne Trakand,Uno Nomesta,Logain Ablar,Gawyn Trakand,Tam al'Thor,Pevara,Matrim Cauthon,Galad Damodred,Rand al'Thor,Egwene al'Vere,Gawyn Trakand,Faile,Perrin Aybara,Androl Genhald,Rhuarc,Rand al'Thor,Silviana Brehon,Elayne Trakand,Matrim Cauthon,Min Farshaw,Egwene al'Vere,Demandred,Rand al'Thor,Juilin Sandar,Pevara,Galad Damodred,Egwene al'Vere,Tam al'Thor,Fortuona,Rand al'Thor,Matrim Cauthon,Tam al'Thor,Elayne Trakand,Galad Damodred,Nynaeve al'Meara,Matrim Cauthon,Egwene al'Vere,Galad Damodred,Androl Genhald,Gerard Arganda,Rand al'Thor,Matrim Cauthon,Olver,Leane Sharif,Talmanes,Faile,Logain Ablar,Egwene al'Vere,Ila,Olver,Logain Ablar,Egwene al'Vere,Hurin,Berelain,Rand al'Thor,Mazrim Taim,Elayne Trakand,Rand al'Thor,Min Farshaw,Egwene al'Vere,Rand al'Thor,Leane Sharif,Berelain,Matrim Cauthon,Olver,Loial",
